"Year","Week","Percent of Deaths Due to Pneumonia and Influenza","Expected","Threshold","All Deaths","Pneumonia Deaths","Influenza Deaths"
2015,5,9.1070743698,8.13736,8.54892,57362,4740,484
2015,6,8.8084730803,8.15544,8.56662,56650,4585,405
2015,7,8.4455345956,8.15689,8.56769,56669,4501,285
2015,8,8.4860105099,8.14164,8.55206,56328,4559,221
2015,9,8.3820041768,8.10989,8.51993,56502,4546,190
2015,10,8.2627574822,8.06204,8.4717,55732,4446,159
2015,11,7.9607014966,7.99875,8.40802,54455,4196,139
2015,12,7.5337078652,7.92088,8.32977,53400,3902,121
2015,13,7.4103316039,7.82952,8.23803,53196,3843,99
2015,14,7.4536747866,7.72594,8.13407,52833,3838,100
2015,15,7.5658703588,7.61159,8.01934,52869,3925,75
2015,16,7.497820401,7.48808,7.89545,51615,3807,63
2015,17,7.1915612798,7.35712,7.76411,51477,3652,50
2015,18,6.9229727377,7.22057,7.62718,51683,3550,28
2015,19,6.8960757247,7.08034,7.48656,50710,3475,22
2015,20,6.5889118374,6.93838,7.34422,49386,3240,14
2015,21,6.803499057,6.79668,7.20214,49842,3373,18
2015,22,6.5126476917,6.65722,7.0623,49258,3198,10
2015,23,6.4752534886,6.52194,6.92664,49805,3214,11
2015,24,6.4261280339,6.39271,6.79703,49112,3150,6
2015,25,6.5256378903,6.27133,6.67527,49068,3198,4
2015,26,6.332507413,6.15946,6.56301,49238,3112,6
2015,27,6.3089935848,6.05862,6.4618,48946,3081,7
2015,28,6.1700572542,5.97019,6.37298,49254,3032,7
2015,29,6.1916704354,5.89534,6.29775,48646,3009,3
2015,30,5.9981929443,5.83506,6.23709,48698,2917,4
2015,31,6.1101566866,5.79012,6.19177,48313,2948,4
2015,32,5.9145809986,5.76107,6.16234,48186,2842,8
2015,33,6.0689228229,5.74822,6.14911,48460,2935,6
2015,34,6.0002061218,5.75166,6.15217,48515,2906,5
2015,35,6.038478894,5.77123,6.17135,48754,2941,3
2015,36,6.048312742,5.80655,6.20629,48807,2949,3
2015,37,6.1653766823,5.85699,6.25636,48967,3013,6
2015,38,6.2052457553,5.92174,6.32072,49297,3051,8
2015,39,6.2721191416,5.99975,6.39835,48883,3060,6
2015,40,6.3023565333,6.08979,6.48801,51092,3206,14
2015,41,6.299716193,6.19047,6.58831,50034,3145,7
2015,42,6.3681885125,6.30023,6.69769,50925,3227,16
2015,43,6.3135165118,6.4174,6.81449,50479,3170,17
2015,44,6.5951459726,6.5402,6.9369,51174,3355,20
2015,45,6.3886808813,6.66676,7.06309,50746,3228,14
2015,46,6.5045358039,6.79518,7.19113,51810,3357,13
2015,47,6.5079334253,6.92352,7.31909,51491,3337,14
2015,48,6.689971765,7.04985,7.44505,52063,3461,22
2015,49,6.6179206668,7.17228,7.5671,53748,3537,20
2015,50,6.7116918897,7.28896,7.68341,52267,3482,26
2015,51,6.6724306443,7.39817,7.79224,53204,3535,15
2015,52,7.5190114068,7.49824,7.89195,52600,3924,31
2016,1,7.6553738108,7.58769,7.98103,55817,4241,32
2016,2,7.7613982036,7.66517,8.05814,55557,4282,30
2016,3,7.3963371556,7.72951,8.12211,55203,4047,36
2016,4,7.4856218548,7.77974,8.17196,55640,4115,50
2016,5,7.5172826738,7.81507,8.20693,55113,4082,61
2016,6,7.3619078544,7.83497,8.22646,55434,3989,92
2016,7,7.4796979627,7.8391,8.23023,56152,4051,149
2016,8,8.0047118521,7.82736,8.21813,55180,4230,187
2016,9,8.0627560421,7.79988,8.19029,55899,4250,257
2016,10,8.1479372086,7.75703,8.14707,56186,4284,294
2016,11,8.2542242422,7.69937,8.08906,54566,4153,351
2016,12,8.1912757803,7.62771,8.01704,54790,4193,295
2016,13,7.7492349068,7.54303,7.93201,53915,3896,282
2016,14,7.7583495235,7.44652,7.83514,54045,3943,250
2016,15,7.6420969944,7.33953,7.7278,53467,3890,196
2016,16,7.212361898,7.22355,7.61148,53131,3684,148
2016,17,6.9074368174,7.10022,7.4878,51003,3396,127
2016,18,6.8140574082,6.97127,7.3585,51247,3401,91
2016,19,6.4987543891,6.8385,7.22538,50979,3239,74
2016,20,6.5839297397,6.70377,7.09032,50441,3287,34
2016,21,6.3947842974,6.56898,6.95518,50463,3197,30
2016,22,6.1201899855,6.436,6.82187,49688,3024,17
2016,23,6.3912938913,6.3067,6.69223,49896,3172,17
2016,24,5.8883655677,6.18287,6.56807,49895,2920,18
2016,25,5.8203298254,6.06623,6.4511,49602,2875,12
2016,26,5.8795132254,5.95839,6.34293,49715,2913,10
2016,27,5.8828266559,5.86084,6.24505,49670,2912,10
2016,28,5.9079639596,5.77491,6.1588,49611,2925,6
2016,29,5.6268529424,5.70175,6.08532,49246,2766,5
2016,30,5.652287687,5.64235,6.0256,49679,2803,5
2016,31,5.7501465327,5.59749,5.98042,49477,2843,2
2016,32,5.6904354822,5.56772,5.95033,49715,2827,2
2016,33,5.7620855175,5.55339,5.9357,49791,2864,5
2016,34,5.7242731002,5.55464,5.93664,49491,2827,6
2016,35,5.7991484897,5.57136,5.95305,49559,2869,5
2016,36,5.7662337662,5.60322,5.9846,50050,2881,5
2016,37,6.213919179,5.64968,6.03077,49888,3092,8
2016,38,6.0666225458,5.70999,6.09078,49863,3016,9
2016,39,5.9650380281,5.78321,6.1637,50226,2985,11
2016,40,5.9172749392,5.86819,6.24839,51375,3022,18
2016,41,6.1466991726,5.96364,6.34355,52093,3191,11
2016,42,6.1909207609,6.06811,6.44773,51414,3176,7
2016,43,6.0717731044,6.18001,6.55934,51830,3130,17
2016,44,6.0223493929,6.29766,6.67671,51724,3099,16
2016,45,6.1460813256,6.41931,6.79807,52505,3208,19
2016,46,5.9856255147,6.54313,6.92161,53428,3191,7
2016,47,6.1700045174,6.66727,7.04548,53128,3256,22
2016,48,6.5021435638,6.7899,7.16782,54582,3515,34
2016,49,6.6179404403,6.90918,7.28683,55138,3616,33
2016,50,6.8339733857,7.02334,7.40071,55985,3780,46
2016,51,6.7525873164,7.1307,7.50779,56719,3738,92
2016,52,7.3987917506,7.22964,7.60647,57604,4105,157
2017,1,8.110369292,7.31872,7.69527,59763,4558,289
2017,2,7.9911446376,7.39659,7.77287,60980,4505,368
2017,3,8.4225793939,7.46211,7.83812,59293,4621,373
2017,4,8.2588247455,7.51428,7.89002,58047,4427,367
2017,5,8.2198110624,7.55233,7.9278,58432,4452,351
2017,6,8.2421491243,7.57567,7.95088,59038,4447,419
2017,7,8.4885172455,7.58394,7.95888,58479,4419,545
2017,8,8.5334888828,7.57699,7.95167,58288,4369,605
2017,9,8.3729216152,7.55489,7.9293,57256,4260,534
2017,10,8.1684847852,7.51794,7.89208,57477,4223,472
2017,11,7.9003106467,7.46664,7.84052,56656,4100,376
2017,12,7.7307388903,7.4017,7.77532,57045,4091,319
2017,13,7.5758935784,7.32404,7.69739,55703,3887,333
2017,14,7.4093546048,7.23475,7.60783,55160,3821,266
2017,15,7.2619893914,7.13508,7.5079,54861,3776,208
2017,16,6.8795929904,7.02645,7.39901,53070,3489,162
2017,17,6.6572849235,6.9104,7.28269,53295,3458,90
2017,18,6.4018079268,6.78855,7.16058,52657,3308,63
2017,19,6.2825815139,6.66265,7.03441,51985,3216,50
2017,20,6.2004573171,6.53446,6.90595,52480,3201,53
2017,21,6.111198305,6.40579,6.77702,50972,3091,24
2017,22,5.9349149368,6.27847,6.64943,51256,3019,23
2017,23,6.1145902213,6.15427,6.52496,51418,3127,17
2017,24,6.0790991594,6.03495,6.40538,50797,3069,19
2017,25,5.8540873132,5.92218,6.29233,51195,2982,15
2017,26,5.8557401663,5.81753,6.18741,50617,2954,10
2017,27,5.5770325163,5.72244,6.09206,50959,2824,18
2017,28,6.1052968603,5.63825,6.00759,49973,3047,4
2017,29,5.515989387,5.56609,5.93515,50127,2755,10
2017,30,5.7858271545,5.50694,5.87573,49362,2853,3
2017,31,5.3886237946,5.46159,5.8301,50087,2695,4
2017,32,5.4302605649,5.43062,5.79885,50237,2722,6
2017,33,5.3800936535,5.4144,5.78236,50185,2689,11
2017,34,5.5799018519,5.41311,5.78078,49517,2756,7
2017,35,5.3568618193,5.42667,5.79406,50832,2716,7
2017,36,5.5650365837,5.45482,5.82193,50979,2825,12
2017,37,5.8575463303,5.49707,5.8639,51694,3021,7
2017,38,5.7604091433,5.55275,5.91928,51229,2935,16
2017,39,5.6620310857,5.62096,5.98721,51342,2888,19
2017,40,5.8303107068,5.70065,6.06661,52107,3022,16
2017,41,5.8533842604,5.79059,6.15625,51577,3001,18
2017,42,6.0970472215,5.8894,6.25477,52222,3156,28
2017,43,6.2843766058,5.99559,6.36067,52543,3279,23
2017,44,6.0577263495,6.10756,6.47234,53667,3215,36
2017,45,6.0574755823,6.2236,6.58809,53240,3180,45
2017,46,6.2584856882,6.34199,6.70619,53767,3315,50
2017,47,6.0051736881,6.46095,6.82485,54120,3202,48
2017,48,6.5303140979,6.5787,6.94229,54760,3493,83
2017,49,6.558143718,6.69347,7.05677,55595,3528,118
2017,50,6.8398117483,6.80356,7.16656,57370,3759,165
2017,51,7.3035879338,6.90732,7.27001,59505,3987,359
2017,52,8.3303322966,7.00321,7.36559,61090,4418,671
2018,1,9.5578673602,7.08978,7.45186,66134,5156,1165
2018,2,10.547447959,7.16574,7.52752,67495,5583,1536
2018,3,10.886816094,7.22996,7.59144,64647,5412,1626
2018,4,10.568652437,7.28147,7.64264,62780,5187,1448
2018,5,10.228950044,7.31948,7.68034,60974,4877,1360
2018,6,9.7070855834,7.3434,7.70396,61110,4689,1243
2018,7,9.6656016327,7.35286,7.71311,59779,4599,1179
2018,8,9.2018064471,7.34769,7.70763,57793,4426,892
2018,9,8.4350525647,7.32792,7.68756,56692,4044,738
2018,10,8.0009808558,7.29381,7.65314,57093,4061,507
2018,11,7.6288037496,7.24582,7.60484,56326,3853,444
2018,12,7.4184987268,7.18461,7.54332,55766,3792,345
2018,13,7.3983029244,7.11102,7.46942,54918,3779,284
2018,14,7.2304409158,7.02609,7.38418,55294,3698,300
2018,15,6.8878105309,6.931,7.28878,55228,3590,214
2018,16,6.6286687146,6.82708,7.18455,54038,3429,153
2018,17,6.5386118711,6.71581,7.07297,53727,3394,119
2018,18,6.1480061778,6.59873,6.95558,53741,3198,106
2018,19,5.9207369734,6.4775,6.83404,52105,3032,53
2018,20,5.9227942629,6.35382,6.71005,50618,2955,43
2018,21,5.8453926054,6.22942,6.58534,50929,2951,26
2018,22,5.7419923597,6.10604,6.46165,51045,2905,26
2018,23,5.6191227092,5.98541,6.34071,52001,2908,14
2018,24,5.7388055345,5.8692,6.2242,51387,2935,14
2018,25,5.6265182979,5.75904,6.11373,51044,2865,7
2018,26,5.6572608396,5.65645,6.01082,50855,2868,9
2018,27,5.3769058122,5.56283,5.9169,51684,2769,10
2018,28,5.4423629154,5.47947,5.83324,51191,2781,5
2018,29,5.3626825268,5.4075,5.76096,50609,2706,8
2018,30,5.3884711779,5.34788,5.70103,50274,2697,12
2018,31,5.2629500168,5.30138,5.65423,50637,2661,4
2018,32,5.2641905547,5.26861,5.62115,50967,2673,10
2018,33,5.2126200274,5.24995,5.60219,50301,2617,5
2018,34,5.3964604927,5.24559,5.59752,50459,2713,10
2018,35,5.2083539152,5.25551,5.60714,50611,2630,6
2018,36,5.4772460685,5.27948,5.6308,50299,2749,6
2018,37,5.4205900202,5.31706,5.66809,51083,2761,8
2018,38,5.4863036272,5.36765,5.71837,51583,2819,11
2018,39,5.5495594498,5.43041,5.78083,50959,2814,14
2018,40,5.689783601,5.50436,5.85449,52357,2969,10
2018,41,5.5507338618,5.58836,5.93819,51849,2866,12
2018,42,5.6720587403,5.68112,6.03065,52979,2987,18
2018,43,5.7455871138,5.78121,6.13044,53763,3065,24
2018,44,5.6452515008,5.88712,6.23606,53638,3003,25
2018,45,5.6944418513,5.99725,6.34589,53561,3020,30
2018,46,5.7918022597,6.10995,6.45829,54698,3142,26
2018,47,5.8508213758,6.2235,6.57155,54847,3178,31
2018,48,6.0388666909,6.33623,6.68398,55060,3287,38
2018,49,6.1732806833,6.44643,6.79388,55967,3399,56
2018,50,6.3879972334,6.55245,6.89962,56387,3551,51
2018,51,6.3296065667,6.65273,6.9996,56528,3490,88
2018,52,6.7397279834,6.74575,7.09232,56026,3635,141
2019,1,7.0819537134,6.83012,7.1764,58289,3918,210
2019,2,7.3890612413,6.90458,7.25058,58343,4051,260
2019,3,7.4593516895,6.96802,7.31372,58182,4093,247
2019,4,7.2098090758,7.01947,7.36488,57824,3894,275
2019,5,7.2517638961,7.05816,7.40328,58110,3887,327
2019,6,7.2769551688,7.08348,7.42831,58486,3890,366
2019,7,7.5506890954,7.09504,7.43959,57902,3891,481
2019,8,7.6892492264,7.09264,7.4369,57847,3973,475
2019,9,7.3718391599,7.07628,7.42024,57896,3752,516
2019,10,7.3327175698,7.04616,7.38984,58464,3744,543
2019,11,7.7550738167,7.00268,7.34607,57846,3978,508
2019,12,7.4869871536,6.94644,7.28954,57059,3792,480
2019,13,7.3603926484,6.87822,7.22103,56641,3710,459
2019,14,7.0153106326,6.79897,7.14149,56562,3628,340
2019,15,6.7580732455,6.70979,7.05202,55430,3443,303
2019,16,6.6340782123,6.61193,6.95388,54416,3410,200
2019,17,6.3859963423,6.50678,6.84844,53586,3266,156
2019,18,6.1515072861,6.39581,6.73718,53938,3220,98
2019,19,6.1668070767,6.28057,6.62166,53415,3225,69
2019,20,5.9718225644,6.16269,6.50349,53518,3146,50
2019,21,5.9191018779,6.04382,6.38434,53623,3144,30
2019,22,5.9706027574,5.92562,6.26585,52658,3115,29
2019,23,5.7577812947,5.80976,6.1497,53076,3035,21
2019,24,5.5988741394,5.69783,6.03749,52582,2928,16
2019,25,5.6636287049,5.59141,5.93078,52228,2945,13
2019,26,5.5777198097,5.49196,5.83105,52136,2893,15
2019,27,5.4831985006,5.40087,5.73967,52287,2854,13
2019,28,5.3508416729,5.31936,5.65788,51861,2764,11
2019,29,5.1921100099,5.24856,5.5868,51559,2671,6
2019,30,5.3539213594,5.18942,5.52736,51551,2752,8
2019,31,5.3247284993,5.1427,5.48036,51289,2725,6
2019,32,5.1168201648,5.10902,5.4464,51575,2632,7
2019,33,5.1190780546,5.08877,5.42587,50849,2595,8
2019,34,5.0913093904,5.08218,5.41899,50871,2584,6
2019,35,5.1324762875,5.08927,5.42579,51028,2606,13
2019,36,4.9987420897,5.10984,5.44608,51673,2571,12
2019,37,4.8825542506,5.14352,5.47947,51428,2495,16
2019,38,5.2591744455,5.18975,5.52542,51529,2696,14
2019,39,5.2779893374,5.25223,5.5879,52520,2757,15
2019,40,5.1855853075,5.32572,5.66139,51836,2672,16
2019,41,5.2150537634,5.40917,5.74484,52080,2702,14
2019,42,5.5145470596,5.50139,5.83706,53241,2919,17
2019,43,5.5503132785,5.60106,5.93673,52988,2911,30
2019,44,5.3927692599,5.70676,6.04243,52830,2819,30
2019,45,5.517815826,5.81696,6.15263,54025,2954,27
2019,46,5.5832929692,5.9301,6.26578,53678,2958,39
2019,47,5.3338355777,6.04456,6.38023,53095,2787,45
2019,48,5.4333613068,6.15868,6.49435,51239,2726,58
2019,49,5.9134513717,6.27084,6.60651,52017,2989,87
2019,50,6.1643568982,6.37943,6.7151,51376,3079,88
2019,51,5.9919110212,6.4829,6.81857,49450,2859,104
2019,52,6.1552166628,6.57975,6.91543,47147,2761,141
2020,1,7.0637912114,6.66862,7.00429,41918,2698,263
2020,2,6.7368352237,6.74822,7.08389,30593,1862,199
